CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
572622918,10/10/2016,04:00:00,10/14/2016,12:00:00,17.0,10/18/2016,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,BANK,N.Y. POLICE DEPT,0.0,,,,992782.0,213958.0,UNKNOWN,UNKNOWN,U,,40.753945917,-73.969206275,"(40.753945917, -73.969206275)",PATROL BORO MAN SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,F
986381737,03/24/2016,09:33:00,,,5.0,04/05/2016,109,GRAND LARCENY,433.0,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0.0,,,,984994.0,203338.0,,,,,40.724800731,-73.997317247,"(40.724800731, -73.997317247)",PATROL BORO MAN SOUTH,,UNKNOWN,UNKNOWN,D
109411993,09/02/2014,13:45:00,,,84.0,09/03/2014,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0.0,,,,987609.0,192479.0,45-64,WHITE,M,,40.694994741,-73.98788828,"(40.694994741, -73.98788828)",PATROL BORO BKLYN NORTH,,45-64,WHITE,F
245490388,02/07/2014,13:56:00,02/10/2014,02:10:00,88.0,02/10/2014,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,992376.0,188772.0,,UNKNOWN,M,,40.684816785,-73.970702082,"(40.684816785, -73.970702082)",PATROL BORO BKLYN NORTH,,18-24,BLACK,M
165917962,10/31/2015,18:00:00,11/07/2015,22:00:00,25.0,01/22/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,999724.0,230625.0,18-24,WHITE HISPANIC,M,,40.799683022,-73.944111631,"(40.799683022, -73.944111631)",PATROL BORO MAN NORTH,,18-24,WHITE HISPANIC,F
949359735,10/18/2012,23:00:00,10/19/2012,07:45:00,49.0,10/19/2012,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,BRONX,REAR OF,PARKING LOT/GARAGE (PRIVATE),N.Y. POLICE DEPT,0.0,,,,1020763.0,252001.0,,,,,40.858292081,-73.86800559,"(40.858292081, -73.86800559)",PATROL BORO BRONX,,45-64,BLACK,M
896741940,08/04/2013,04:10:00,08/04/2013,04:12:00,71.0,08/04/2013,344,ASSAULT 3 & RELATED OFFENSES,114.0,OBSTR BREATH/CIRCUL,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,,,997947.0,182840.0,,BLACK,M,,40.668527916,-73.950627166,"(40.668527916, -73.950627166)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
800936771,11/13/2010,05:30:00,11/13/2010,05:40:00,103.0,11/13/2010,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,QUEENS,FRONT OF,OTHER,N.Y. POLICE DEPT,0.0,,,,1038917.0,190884.0,,BLACK,M,,40.690448645,-73.80287557,"(40.690448645, -73.80287557)",PATROL BORO QUEENS SOUTH,,25-44,WHITE HISPANIC,M
379722616,11/12/2015,16:40:00,11/12/2015,16:40:00,41.0,12/31/2015,126,MISCELLANEOUS PENAL LAW,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",COMPLETED,FELONY,BRONX,INSIDE,OTHER,DEPT OF CORRECTIONS,72.0,,,,1016268.0,227533.0,45-64,BLACK,M,,40.791151867,-73.884371919,"(40.791151867, -73.884371919)",PATROL BORO BRONX,,UNKNOWN,UNKNOWN,E
674284983,03/06/2017,19:10:00,,,46.0,03/06/2017,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1011829.0,249524.0,25-44,WHITE HISPANIC,F,,40.851525886,-73.900312493,"(40.851525886, -73.900312493)",PATROL BORO BRONX,,65+,WHITE HISPANIC,F
232111581,12/06/2018,12:05:00,12/06/2018,22:30:00,112.0,12/06/2018,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,,,1024997.0,202778.0,,,,,40.72316985900005,-73.85299815999997,"(40.723169859, -73.85299816)",PATROL BORO QUEENS NORTH,,45-64,ASIAN / PACIFIC ISLANDER,F
365658373,02/03/2013,22:15:00,,,47.0,02/04/2013,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,,,1021580.0,262680.0,,BLACK,F,,40.887599211,-73.864992611,"(40.887599211, -73.864992611)",PATROL BORO BRONX,,18-24,UNKNOWN,F
892840885,10/12/2017,20:40:00,10/12/2017,21:00:00,114.0,10/12/2017,109,GRAND LARCENY,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,QUEENS,INSIDE,PARK/PLAYGROUND,N.Y. POLICE DEPT,0.0,ST. MICHAEL'S PLAYGROUND,,,1011934.0,216101.0,,,,,40.759788683,-73.900070771,"(40.759788683, -73.900070771)",PATROL BORO QUEENS NORTH,,18-24,WHITE HISPANIC,F
714652572,02/26/2016,09:12:00,,,44.0,02/27/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1005993.0,241333.0,25-44,WHITE HISPANIC,F,,40.829060282,-73.921434244,"(40.829060282, -73.921434244)",PATROL BORO BRONX,,25-44,BLACK HISPANIC,M
295295093,03/25/2018,17:30:00,03/25/2018,17:35:00,110.0,03/25/2018,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0.0,,,,1019840.0,206689.0,,,,,40.73392684100002,-73.87158239799999,"(40.733926841, -73.871582398)",PATROL BORO QUEENS NORTH,,18-24,WHITE HISPANIC,F
436620169,10/29/2008,19:20:00,,,106.0,10/29/2008,117,DANGEROUS DRUGS,514.0,"CONTROLLED SUBSTANCE,SALE 2",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1024624.0,180905.0,,,,,40.663135317,-73.854474925,"(40.663135317, -73.854474925)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E
910620005,09/27/2012,09:30:00,09/27/2012,09:35:00,70.0,09/27/2012,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,994182.0,166046.0,,,,,40.622437029,-73.964223776,"(40.622437029, -73.964223776)",PATROL BORO BKLYN SOUTH,,45-64,WHITE,M
138860339,02/27/2013,10:30:00,02/27/2013,17:00:00,112.0,02/27/2013,107,BURGLARY,221.0,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,,,1024840.0,198914.0,,,,,40.712564841,-73.853587868,"(40.712564841, -73.853587868)",PATROL BORO QUEENS NORTH,,45-64,WHITE,M
541524598,08/29/2012,01:20:00,08/29/2012,01:30:00,34.0,08/29/2012,105,ROBBERY,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0.0,,,,1002106.0,249501.0,,WHITE HISPANIC,M,,40.851487774,-73.935457967,"(40.851487774, -73.935457967)",PATROL BORO MAN NORTH,,25-44,WHITE HISPANIC,F
249458446,04/10/2009,17:30:00,04/10/2009,17:40:00,73.0,04/10/2009,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0.0,,,,1009271.0,183324.0,,BLACK,F,,40.669831627,-73.909805189,"(40.669831627, -73.909805189)",PATROL BORO BKLYN NORTH,,<18,BLACK,M
880798238,09/10/2016,17:00:00,09/10/2016,20:30:00,1.0,09/10/2016,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,,PARKING LOT/GARAGE (PUBLIC),N.Y. POLICE DEPT,0.0,,,,983556.0,197528.0,UNKNOWN,UNKNOWN,U,,40.708853675,-74.002504657,"(40.708853675, -74.002504657)",PATROL BORO MAN SOUTH,,25-44,BLACK HISPANIC,F
198554540,06/28/2011,00:30:00,06/28/2011,06:05:00,6.0,06/28/2011,107,BURGLARY,213.0,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,MANHATTAN,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0.0,,,,983680.0,205766.0,,,,,40.731465013,-74.002058096,"(40.731465013, -74.002058096)",PATROL BORO MAN SOUTH,,,UNKNOWN,D
887265357,01/13/2006,18:26:00,,,46.0,01/13/2006,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0.0,,,,1012439.0,249813.0,,,,,40.852317179,-73.898106332,"(40.852317179, -73.898106332)",PATROL BORO BRONX,,,UNKNOWN,E
115444497,11/23/2009,22:00:00,11/25/2009,18:00:00,19.0,11/25/2009,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,996504.0,219904.0,,UNKNOWN,U,,40.770261784,-73.955761351,"(40.770261784, -73.955761351)",PATROL BORO MAN NORTH,,25-44,WHITE,F
908454073,03/08/2010,13:30:00,03/08/2010,13:31:00,46.0,03/08/2010,235,DANGEROUS DRUGS,569.0,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1010124.0,247779.0,,,,,40.846741539,-73.906482233,"(40.846741539, -73.906482233)",PATROL BORO BRONX,,,UNKNOWN,E
932225527,09/26/2006,17:00:00,09/26/2006,17:06:00,5.0,09/26/2006,111,POSSESSION OF STOLEN PROPERTY,494.0,"STOLEN PROPERTY 2,1,POSSESSION",COMPLETED,FELONY,MANHATTAN,,BRIDGE,N.Y. POLICE DEPT,0.0,,,,982765.0,198732.0,,,,,40.712158272,-74.005358006,"(40.712158272, -74.005358006)",PATROL BORO MAN SOUTH,,45-64,ASIAN / PACIFIC ISLANDER,M
881886356,11/05/2008,21:30:00,11/06/2008,05:30:00,19.0,11/06/2008,107,BURGLARY,213.0,"BURGLARY,COMMERCIAL,NIGHT",COMPLETED,FELONY,MANHATTAN,,SMALL MERCHANT,N.Y. POLICE DEPT,0.0,,,,996994.0,223026.0,,,,,40.778830163,-73.953986405,"(40.778830163, -73.953986405)",PATROL BORO MAN NORTH,,,UNKNOWN,D
563839845,12/14/2012,18:10:00,12/14/2012,18:20:00,48.0,12/14/2012,106,FELONY ASSAULT,106.0,ASSAULT POLICE/PEACE OFFICER,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1014435.0,248319.0,,,,,40.848209996,-73.890898099,"(40.848209996, -73.890898099)",PATROL BORO BRONX,,45-64,WHITE HISPANIC,F
134281914,01/31/2018,12:15:00,01/31/2018,12:20:00,69.0,03/11/2018,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,,,1014283.0,172808.0,UNKNOWN,BLACK,M,,40.64095194200007,-73.89178466799996,"(40.640951942, -73.891784668)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,M
694865688,09/30/2014,14:40:00,09/30/2014,14:45:00,28.0,09/30/2014,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0.0,,,,998954.0,233791.0,45-64,BLACK,M,,40.808374136,-73.946885823,"(40.808374136, -73.946885823)",PATROL BORO MAN NORTH,,,UNKNOWN,D
837425543,11/27/2018,09:18:00,11/27/2018,09:20:00,32.0,11/27/2018,107,BURGLARY,221.0,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1000493.0,236572.0,45-64,WHITE,F,,40.81600451200006,-73.94131972799995,"(40.816004512, -73.941319728)",PATROL BORO MAN NORTH,,25-44,WHITE HISPANIC,M
915370878,10/21/2009,09:30:00,10/21/2009,10:00:00,18.0,10/21/2009,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,FAST FOOD,N.Y. POLICE DEPT,0.0,,,,988843.0,217035.0,,UNKNOWN,U,,40.76239442,-73.983421495,"(40.76239442, -73.983421495)",PATROL BORO MAN SOUTH,,45-64,WHITE,F
306499248,09/12/2013,19:25:00,09/12/2013,19:27:00,73.0,09/12/2013,121,CRIMINAL MISCHIEF & RELATED OF,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,,,1007124.0,180496.0,,UNKNOWN,M,,40.662075205,-73.917554333,"(40.662075205, -73.917554333)",PATROL BORO BKLYN NORTH,,45-64,BLACK,M
279067326,01/05/2007,16:30:00,,,72.0,01/05/2007,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,,PUBLIC BUILDING,N.Y. POLICE DEPT,0.0,,,,988100.0,180268.0,,,,,40.661478103,-73.986124618,"(40.661478103, -73.986124618)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
320385625,06/19/2014,18:30:00,06/19/2014,18:30:00,19.0,06/19/2014,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0.0,,,,996773.0,223149.0,,,,,40.779168082,-73.954784146,"(40.779168082, -73.954784146)",PATROL BORO MAN NORTH,,,UNKNOWN,D
979342701,03/28/2017,13:00:00,03/28/2017,13:20:00,13.0,03/28/2017,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,INSIDE,,N.Y. POLICE DEPT,0.0,,,,990213.0,208054.0,65+,UNKNOWN,F,,40.73774302,-73.978483989,"(40.73774302, -73.978483989)",PATROL BORO MAN SOUTH,,25-44,WHITE HISPANIC,F
277864001,04/14/2011,13:25:00,04/14/2011,13:30:00,10.0,04/14/2011,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0.0,,,,984623.0,209859.0,,,,,40.742699299,-73.99865538,"(40.742699299, -73.99865538)",PATROL BORO MAN SOUTH,,,UNKNOWN,E
965509874,07/13/2007,13:00:00,,,18.0,08/14/2007,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,987677.0,219022.0,,UNKNOWN,,,40.767848752,-73.987629545,"(40.767848752, -73.987629545)",PATROL BORO MAN SOUTH,,45-64,BLACK,M
367917858,05/17/2015,21:25:00,05/17/2015,21:35:00,43.0,05/17/2015,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1023687.0,236045.0,25-44,WHITE HISPANIC,M,,40.814484954,-73.857529052,"(40.814484954, -73.857529052)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
691183194,08/04/2011,12:30:00,,,71.0,08/04/2011,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,996019.0,182559.0,25-44,BLACK,M,,40.667759407,-73.957577616,"(40.667759407, -73.957577616)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
677376163,03/20/2018,20:55:00,03/20/2018,21:03:00,25.0,03/20/2018,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,OTHER,OTHER,97.0,,,,1004138.0,226326.0,25-44,WHITE HISPANIC,M,,40.78787459900008,-73.92818164599998,"(40.787874599, -73.928181646)",PATROL BORO MAN NORTH,,45-64,WHITE HISPANIC,M
677147101,08/30/2006,19:40:00,08/30/2006,20:02:00,71.0,08/31/2006,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0.0,,,,997098.0,181757.0,,,,,40.665556595,-73.953689664,"(40.665556595, -73.953689664)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
671591438,04/12/2017,05:00:00,08/22/2017,15:00:00,106.0,08/23/2017,109,GRAND LARCENY,422.0,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,,,1026544.0,182554.0,,,,,40.667652487,-73.847544028,"(40.667652487, -73.847544028)",PATROL BORO QUEENS SOUTH,,45-64,WHITE HISPANIC,F
495913458,10/07/2007,20:50:00,10/07/2007,20:51:00,14.0,10/07/2007,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,CONSTRUCTION SITE,N.Y. POLICE DEPT,0.0,,,,987065.0,211417.0,,,,,40.74697518,-73.989842126,"(40.74697518, -73.989842126)",PATROL BORO MAN SOUTH,,,UNKNOWN,E
669147758,12/18/2014,22:00:00,12/18/2014,23:30:00,81.0,12/19/2014,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0.0,,,,1001505.0,187642.0,,UNKNOWN,U,,40.681702105,-73.937789173,"(40.681702105, -73.937789173)",PATROL BORO BKLYN NORTH,,45-64,BLACK,F
356198015,05/11/2008,22:00:00,05/18/2008,15:30:00,115.0,05/18/2008,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0.0,,,,1014041.0,213614.0,,,,,40.752955658,-73.892476179,"(40.752955658, -73.892476179)",PATROL BORO QUEENS NORTH,,25-44,WHITE HISPANIC,F
752613742,10/20/2018,18:40:00,11/20/2018,18:47:00,90.0,11/20/2018,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,997380.0,194679.0,45-64,WHITE,M,,40.70102412800003,-73.95264799199998,"(40.701024128, -73.952647992)",PATROL BORO BKLYN NORTH,,45-64,UNKNOWN,M
650157608,02/23/2008,05:00:00,02/23/2008,05:30:00,34.0,02/23/2008,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1003285.0,251664.0,,BLACK HISPANIC,F,,40.857422101,-73.931190135,"(40.857422101, -73.931190135)",PATROL BORO MAN NORTH,,25-44,BLACK HISPANIC,F
294679451,12/09/2013,12:00:00,12/11/2013,22:40:00,14.0,12/11/2013,109,GRAND LARCENY,407.0,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0.0,,,,987220.0,212676.0,,,,,40.750430768,-73.989282176,"(40.750430768, -73.989282176)",PATROL BORO MAN SOUTH,,,UNKNOWN,D
709371998,06/19/2013,18:04:00,06/19/2013,19:18:00,43.0,06/19/2013,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,PARK/PLAYGROUND,N.Y. POLICE DEPT,0.0,,,,1024061.0,240525.0,,,,,40.826779597,-73.856151342,"(40.826779597, -73.856151342)",PATROL BORO BRONX,,,UNKNOWN,E
550511827,01/29/2012,03:30:00,01/29/2012,03:35:00,76.0,01/29/2012,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0.0,,,,982983.0,187438.0,,,,,40.681158896,-74.00456953,"(40.681158896, -74.00456953)",PATROL BORO BKLYN SOUTH,,45-64,WHITE HISPANIC,F
100055406,03/30/2019,18:10:00,03/30/2019,18:20:00,14.0,03/31/2019,109,GRAND LARCENY,433.0,"LARCENY,GRAND FROM STORE-SHOPL",COMPLETED,FELONY,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0.0,,,,987220.0,212676.0,25-44,BLACK,M,,40.75043076800006,-73.98928217599997,"(40.75043076800006, -73.98928217599996)",PATROL BORO MAN SOUTH,,UNKNOWN,UNKNOWN,D
289701892,06/10/2016,18:00:00,06/10/2016,18:20:00,45.0,06/10/2016,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,FRONT OF,FAST FOOD,N.Y. POLICE DEPT,0.0,,,,1027073.0,246270.0,25-44,BLACK,F,,40.842533853,-73.845231352,"(40.842533853, -73.845231352)",PATROL BORO BRONX,,45-64,WHITE,F
249796553,06/30/2016,14:35:00,06/30/2016,14:40:00,109.0,06/30/2016,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,,,1035582.0,217768.0,UNKNOWN,WHITE HISPANIC,M,,40.764258491,-73.814696271,"(40.764258491, -73.814696271)",PATROL BORO QUEENS NORTH,,45-64,ASIAN / PACIFIC ISLANDER,M
238365823,06/30/2010,08:35:00,06/30/2010,08:39:00,61.0,06/30/2010,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0.0,,,,1004948.0,155385.0,,,,,40.593156162,-73.925474511,"(40.593156162, -73.925474511)",PATROL BORO BKLYN SOUTH,,65+,WHITE,M
653328972,06/17/2009,20:30:00,06/17/2009,20:45:00,90.0,06/17/2009,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,,,999733.0,195056.0,25-44,BLACK,M,,40.7020551,-73.944161014,"(40.7020551, -73.944161014)",PATROL BORO BKLYN NORTH,,,UNKNOWN,F
111916663,09/05/2006,01:00:00,,,75.0,09/05/2006,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0.0,,,,1015660.0,183333.0,25-44,WHITE HISPANIC,M,,40.669835969,-73.886773962,"(40.669835969, -73.886773962)",PATROL BORO BKLYN NORTH,,18-24,WHITE HISPANIC,F
487198341,11/23/2016,16:00:00,11/23/2016,16:00:00,78.0,11/23/2016,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,990439.0,188243.0,UNKNOWN,UNKNOWN,F,,40.683366366,-73.977686676,"(40.683366366, -73.977686676)",PATROL BORO BKLYN SOUTH,,45-64,BLACK HISPANIC,F
921981874,07/09/2013,16:30:00,07/09/2013,16:32:00,105.0,07/09/2013,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,,,,1056968.0,186790.0,25-44,BLACK,M,,40.679081697,-73.737829286,"(40.679081697, -73.737829286)",PATROL BORO QUEENS SOUTH,,45-64,BLACK,M
688289973,11/28/2008,14:00:00,11/28/2008,15:00:00,110.0,11/28/2008,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0.0,,,,1019751.0,206764.0,,,,,40.734133054,-73.87190314,"(40.734133054, -73.87190314)",PATROL BORO QUEENS NORTH,,45-64,WHITE HISPANIC,F
640780441,09/10/2015,13:00:00,09/12/2015,16:00:00,120.0,05/09/2016,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,,,,956851.0,173105.0,,,,,40.641775676,-74.098728438,"(40.641775676, -74.098728438)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,F
